Longitude,Latitude,Solar Energy Potential,Wind Power Density
-92.0,31.0,1545.7750487327576,173.03287
-92.0,35.0,1521.6850543022156,192.27907
-92.0,36.0,1508.179988861084,169.26761
-92.0,37.0,1522.779974937439,284.0874
-92.0,38.0,1490.295066833496,140.43808
-92.0,39.0,1495.0400710105896,310.1169
-92.0,40.0,1473.5050654411316,218.26048
-92.0,41.0,1468.0299401283264,290.48087
-92.0,42.0,1481.1700320243835,335.14386
-92.0,43.0,1463.284935951233,326.32913
-92.0,44.0,1404.5200181007385,320.81653
-92.0,45.0,1433.7199902534485,264.39273
-92.0,47.0,1414.7399735450745,153.47797
-92.0,50.0,1352.32497215271,240.12392
-92.0,56.0,1369.8450076580048,289.7936
-91.0,14.0,1791.7849707603455,18.794111
-91.0,15.0,1687.0300793647766,30.394552
-91.0,18.0,1602.3499512672424,66.94741
-91.0,19.0,1668.0500626564026,101.138084
-91.0,31.0,1537.7449345588684,115.509346
-91.0,32.0,1553.075041770935,127.31174
-91.0,33.0,1553.075041770935,182.65712
-91.0,34.0,1536.2850403785706,211.22493
-91.0,35.0,1540.6650710105896,238.35248
-91.0,36.0,1530.0799679756165,228.01242
-91.0,39.0,1483.7250208854675,208.0927
-91.0,40.0,1470.219955444336,251.74532
-91.0,41.0,1440.6550097465515,266.1916
-91.0,42.0,1465.109977722168,250.25783
-91.0,43.0,1424.5950424671173,251.14822
-91.0,44.0,1407.8050410747528,226.55736
-91.0,45.0,1420.9449589252472,299.62317
-90.0,14.0,1742.8750348091125,71.16009
-90.0,16.0,1480.805058479309,54.840805
-90.0,17.0,1555.2650570869446,62.709652
-90.0,20.0,1638.4849429130554,115.19566
-90.0,21.0,1650.164966583252,71.16947
-90.0,30.0,1563.294997215271,146.98166
-90.0,34.0,1528.2549262046814,112.70568
-90.0,35.0,1522.05002784729,210.78226
-90.0,36.0,1511.0999512672424,247.97049
-90.0,37.0,1499.0549540519714,234.36604
-90.0,38.0,1478.6150431632996,216.96457
-90.0,39.0,1478.250069618225,226.9242
-90.0,40.0,1465.109977722168,298.6457
-90.0,41.0,1452.7000069618225,272.82935
-90.0,42.0,1448.6850368976593,274.16428
-90.0,43.0,1421.310019493103,314.2431
-90.0,44.0,1389.5549714565277,183.223
-90.0,45.0,1433.7199902534485,294.64453
-90.0,54.0,1358.5299575328827,151.51912
-89.0,14.0,1797.259922027588,49.423927
-89.0,15.0,1428.974986076355,31.409777
-89.0,17.0,1430.0699937343597,40.6329
-89.0,18.0,1518.0349707603455,25.628809
-89.0,20.0,1598.700041770935,41.309135
-89.0,21.0,1634.835033416748,50.281548
-89.0,33.0,1535.554919242859,110.32514
-89.0,34.0,1527.160005569458,148.36453
-89.0,35.0,1499.785075187683,137.42859
-89.0,36.0,1499.419927597046,215.22002
-89.0,37.0,1482.9950737953186,224.81964
-89.0,38.0,1462.9199624061584,232.43582
-89.0,39.0,1457.445011138916,211.35503
-89.0,40.0,1452.7000069618225,298.13004
-89.0,41.0,1435.5450320243835,307.4031
-89.0,42.0,1430.0699937343597,296.85992
-89.0,43.0,1430.0699937343597,304.36432
-89.0,44.0,1430.0699937343597,218.99191
-89.0,46.0,1347.214994430542,261.49463
-89.0,47.0,1248.6650013923645,299.09158
-88.0,19.0,1554.9000835418701,34.297993
-88.0,31.0,1562.565050125122,96.972664
-88.0,35.0,1485.915036201477,78.35659
-88.0,36.0,1480.4400849342346,200.2215
-88.0,38.0,1458.9049923419952,260.36414
-88.0,39.0,1449.7799575328827,247.60298
-88.0,40.0,1441.019983291626,309.17035
-88.0,41.0,1430.80002784729,316.18338
-88.0,45.0,1430.0699937343597,205.48883
-88.0,46.0,1349.040036201477,160.71158
-88.0,56.0,1413.2799923419952,227.82848
-87.0,13.0,1732.2899317741394,45.30081
-87.0,14.0,1586.655044555664,90.586
-87.0,31.0,1559.2799401283264,72.02542
-87.0,33.0,1532.999930381775,83.091675
-87.0,34.0,1518.39994430542,152.79488
-87.0,35.0,1498.3250069618225,172.63696
-87.0,38.0,1447.5900292396545,206.57538
-87.0,39.0,1434.4500243663788,234.82175
-87.0,40.0,1412.1849846839905,246.9067
-87.0,41.0,1420.5799853801727,300.8071
-87.0,49.0,1372.0350229740143,350.42358
-87.0,50.0,1352.6900327205658,232.1182
-86.0,12.0,1683.015022277832,91.66144
-86.0,15.0,1413.2799923419952,22.187078
-86.0,31.0,1581.179919242859,66.51076
-86.0,36.0,1443.57497215271,138.02971
-86.0,37.0,1457.0800375938416,290.23126
-86.0,38.0,1423.1349742412567,159.95027
-86.0,39.0,1431.8950355052948,185.28487
-86.0,41.0,1391.7449867725372,318.8903
-86.0,42.0,1321.299958229065,304.72403
-86.0,43.0,1323.125,222.24904
-86.0,46.0,1343.5649979114532,216.10089
-86.0,49.0,1340.6450355052948,97.912636
-85.0,10.0,1673.525013923645,134.63808
-85.0,11.0,1386.6350090503693,39.366634
-85.0,12.0,1437.7349603176117,316.69873
-85.0,13.0,1404.5200181007385,41.014874
-85.0,15.0,1498.3250069618225,41.447567
-85.0,30.0,1572.4200320243835,67.691284
-85.0,31.0,1594.320011138916,85.839935
-85.0,32.0,1574.2450737953186,81.963005
-85.0,33.0,1559.6449136734009,123.78487
-85.0,34.0,1528.985047340393,164.66412
-85.0,35.0,1510.3700041770935,222.47162
-85.0,36.0,1460.3649735450745,275.89502
-85.0,37.0,1435.910005569458,135.6601
-85.0,38.0,1418.0249965190887,149.41757
-85.0,39.0,1405.9799993038177,103.20831
-85.0,40.0,1413.2799923419952,313.62555
-85.0,41.0,1396.1250174045563,302.87595
-85.0,42.0,1351.2299644947052,302.71677
-85.0,43.0,1324.2200076580048,236.41818
-85.0,44.0,1336.2650048732758,167.27695
-85.0,46.0,1320.570011138916,330.75354
-84.0,10.0,1383.349986076355,207.12888
-84.0,11.0,1320.9349846839905,13.286174
-84.0,13.0,1431.1650013923645,39.068123
-84.0,15.0,1428.974986076355,97.61098
-84.0,22.0,1724.6249651908875,118.76382
-84.0,31.0,1590.669927597046,92.210556
-84.0,32.0,1593.9550375938416,133.00467
-84.0,34.0,1557.089924812317,140.1781
-84.0,36.0,1486.2800097465515,120.723724
-84.0,37.0,1423.5000348091125,309.40884
-84.0,38.0,1419.484977722168,305.6733
-84.0,39.0,1406.3449728488922,247.79259
-84.0,40.0,1395.7599568367004,286.2594
-84.0,41.0,1386.2700355052948,301.69974
-84.0,42.0,1361.4500069618225,279.66
-84.0,43.0,1362.5450146198273,301.0567
-84.0,44.0,1362.9099881649017,169.77652
-84.0,46.0,1369.8450076580048,195.91641
-84.0,47.0,1331.1550271511078,224.66699
-83.0,9.0,1574.9750208854675,3.769586
-83.0,23.0,1641.4050793647766,146.21478
-83.0,30.0,1593.2249164581299,95.18886
-83.0,31.0,1578.624930381775,64.641556
-83.0,32.0,1584.4650292396545,96.45642
-83.0,33.0,1573.1499791145325,94.96898
-83.0,34.0,1559.2799401283264,75.09897
-83.0,36.0,1482.264952659607,277.4176
-83.0,39.0,1387.3650431632996,178.50949
-83.0,41.0,1368.3850264549255,360.9048
-83.0,42.0,1379.3350160121918,503.38013
-83.0,43.0,1354.879961013794,270.25748
-83.0,44.0,1359.6249651908875,345.01578
-82.0,23.0,1610.0149178504944,117.82107
-82.0,27.0,1660.750069618225,118.544495
-82.0,30.0,1570.230016708374,76.85285
-82.0,32.0,1574.2450737953186,118.85188
-82.0,33.0,1578.990077972412,97.631874
-82.0,34.0,1555.2650570869446,90.05141
-82.0,37.0,1431.529974937439,231.10027
-82.0,39.0,1362.5450146198273,111.98247
-82.0,40.0,1351.2299644947052,171.55736
-82.0,41.0,1330.060019493103,242.14685
-82.0,43.0,1347.9450285434723,322.07745
-82.0,46.0,1409.6299958229065,459.23892
-81.0,-6.0,1560.740008354187,173.63576
-81.0,-5.0,1806.019983291626,116.274605
-81.0,-4.0,1781.929988861084,90.61426
-81.0,8.0,1528.985047340393,122.043396
-81.0,23.0,1651.260061264038,118.11403
-81.0,27.0,1679.364938735962,147.07932
-81.0,28.0,1597.604947090149,97.044334
-81.0,29.0,1585.559949874878,56.37114
-81.0,32.0,1612.9350543022156,219.53125
-81.0,33.0,1570.5949902534485,91.1167
-81.0,35.0,1556.359977722168,107.62215
-81.0,40.0,1341.7400431632996,311.41266
-81.0,41.0,1300.4949867725372,314.44135
-81.0,43.0,1338.8199937343597,283.0269
-81.0,44.0,1310.7150292396545,359.2312
-81.0,49.0,1317.2849881649017,145.8324
-80.0,-6.0,1609.2849707603455,87.68091
-80.0,-2.0,1264.3599951267242,17.596872
-80.0,-1.0,1074.9249756336212,15.7808275
-80.0,9.0,1409.265022277832,61.106525
-80.0,23.0,1713.3099150657654,258.76355
-80.0,33.0,1559.2799401283264,86.91728
-80.0,34.0,1566.945080757141,125.526024
-80.0,35.0,1543.585033416748,76.60617
-80.0,40.0,1315.8250069618225,135.94057
-80.0,41.0,1300.8599603176117,205.30203
-80.0,42.0,1268.7400257587433,197.70932
-80.0,43.0,1355.2450215816498,278.82922
-79.0,-3.0,1402.330002784729,56.2776
-79.0,0.0,1056.6749930381775,5.001628
-79.0,9.0,1455.9850299358368,51.68897
-79.0,22.0,1646.5150570869446,166.3719
-79.0,34.0,1559.6449136734009,152.09666
-79.0,36.0,1533.7300515174866,103.97181
-79.0,37.0,1524.2400431632996,179.68748
-79.0,38.0,1508.179988861084,246.28459
-79.0,40.0,1345.0249791145325,428.87347
-79.0,41.0,1298.3049714565277,216.949
-79.0,44.0,1391.3800132274628,260.93356
-79.0,46.0,1310.3499686717987,272.9262
-79.0,48.0,1321.6650187969208,136.61778
-79.0,54.0,1329.6949589252472,284.04315
-78.0,-10.0,1773.169927597046,41.508118
-78.0,-8.0,1658.5600543022156,100.78163
-78.0,2.0,1201.5800201892853,8.0163
-78.0,8.0,1357.0699763298035,22.686657
-78.0,21.0,1677.905044555664,137.15395
-78.0,25.0,1617.680058479309,149.1657
-78.0,34.0,1587.384991645813,136.61946
-78.0,35.0,1543.585033416748,173.08833
-78.0,36.0,1545.7750487327576,177.18703
-78.0,37.0,1519.495038986206,134.08922
-78.0,38.0,1497.2300863265991,116.2911
-78.0,40.0,1367.2900187969208,118.287186
-78.0,43.0,1305.970025062561,387.2158
-78.0,44.0,1387.3650431632996,271.20044
-78.0,48.0,1311.8100368976593,268.57492
-77.0,-6.0,1384.4449937343597,28.237473
-77.0,2.0,1536.2850403785706,62.82636
-77.0,5.0,1220.9250104427338,15.730931
-77.0,6.0,1201.2149596214294,18.51665
-77.0,8.0,1455.2549958229065,96.56418
-77.0,21.0,1643.9600682258606,109.60708
-77.0,36.0,1527.5249791145325,117.24245
-77.0,37.0,1517.3050236701965,150.48761
-77.0,38.0,1494.6749234199524,147.55476
-77.0,40.0,1416.200041770935,200.23546
-77.0,41.0,1352.6900327205658,127.411964
-77.0,42.0,1341.0100090503693,337.07162
-77.0,43.0,1294.2900013923645,271.31412
-77.0,44.0,1356.3400292396545,342.0828
-77.0,45.0,1351.9599986076355,110.95236
-77.0,49.0,1262.1699798107147,170.95096
-76.0,-14.0,1906.3950181007385,76.49364
-76.0,-11.0,1746.52494430542,97.189354
-76.0,-10.0,1320.2050375938416,20.440485
-76.0,-6.0,1462.554988861084,11.595881
-76.0,9.0,1473.1399178504944,49.737865
-76.0,21.0,1604.539966583252,53.643974
-76.0,38.0,1542.489938735962,470.00098
-76.0,39.0,1498.3250069618225,207.3806
-76.0,40.0,1430.80002784729,257.44534
-76.0,41.0,1356.705002784729,543.6358
-76.0,43.0,1262.1699798107147,244.40047
-76.0,44.0,1342.4699902534485,212.1465
-75.0,-15.0,1955.3049540519714,166.67514
-75.0,-13.0,1793.974986076355,66.57582
-75.0,-11.0,1410.3600299358368,1.5602742
-75.0,-9.0,1428.245038986206,10.514926
-75.0,1.0,1384.4449937343597,20.117334
-75.0,2.0,1424.5950424671173,10.651364
-75.0,4.0,1574.2450737953186,74.23032
-75.0,5.0,1469.1250348091125,40.570183
-75.0,8.0,1523.1449484825134,18.519094
-75.0,9.0,1569.134922027588,29.495441
-75.0,20.0,1747.2550654411316,114.91076
-75.0,45.0,1346.8500208854675,207.14967
-75.0,50.0,1302.3200285434723,201.91461
-74.0,-16.0,1760.0300097465515,498.1288
-74.0,5.0,1427.8799784183502,31.750717
-74.0,7.0,1576.8000626564026,8.048563
-74.0,8.0,1603.4450459480286,11.679408
-74.0,9.0,1644.6900153160095,36.650772
-74.0,10.0,1676.080002784729,21.627386
-74.0,42.0,1412.549958229065,116.6523
-74.0,43.0,1400.504961013794,187.01614
-73.0,-39.0,1424.5950424671173,89.5178
-73.0,-38.0,1531.540036201477,36.59908
-73.0,-16.0,2068.0899596214294,30.412766
-73.0,-15.0,1977.9350543022156,70.78041
-73.0,3.0,1424.5950424671173,78.17646
-73.0,4.0,1484.819941520691,39.594032
-73.0,6.0,1460.729947090149,220.87247
-73.0,8.0,1397.220025062561,430.45602
-73.0,45.0,1304.144983291626,288.0446
-73.0,46.0,1391.7449867725372,197.43466
-72.0,-37.0,1648.705072402954,230.29427
-72.0,-36.0,1669.5099568367004,162.82034
-72.0,-35.0,1690.679988861084,64.86397
-72.0,-17.0,1539.934949874878,50.52825
-72.0,-15.0,1973.919997215271,56.488106
-72.0,-14.0,1880.4799818992615,2.7855122
-72.0,3.0,1455.619969367981,36.6056
-72.0,4.0,1459.2699658870697,95.34765
-72.0,6.0,1415.1050341129303,18.405773
-72.0,7.0,1382.620038986206,17.449736
-72.0,9.0,1481.1700320243835,16.60016
-72.0,11.0,1647.9749512672424,99.61856
-72.0,12.0,1712.5799679756165,346.16528
-72.0,19.0,1790.690050125122,64.87436
-72.0,46.0,1316.5550410747528,247.43509
-72.0,49.0,1295.0200355052948,152.30899
-71.0,-44.0,1629.3600821495056,1028.9642
-71.0,-43.0,1615.125069618225,634.9314
-71.0,-42.0,1672.429919242859,1042.1492
-71.0,-40.0,1707.105016708374,508.7018
-71.0,-39.0,1711.1200737953186,296.37112
-71.0,-33.0,1855.6600403785706,23.854662
-71.0,-32.0,1961.875,12.058919
-71.0,-30.0,1843.250069618225,27.07333
-71.0,-28.0,1875.734977722168,47.021637
-71.0,-16.0,2087.0699763298035,81.165016
-71.0,-15.0,1982.680058479309,87.61449
-71.0,-14.0,1837.4099707603455,36.703354
-71.0,-8.0,1440.6550097465515,12.659876
-71.0,5.0,1523.875069618225,75.438896
-71.0,6.0,1520.954933166504,87.469734
-71.0,7.0,1525.334963798523,32.64827
-71.0,8.0,1526.430058479309,36.66429
-71.0,10.0,1601.6200041770935,88.50579
-71.0,11.0,1682.6500487327576,237.64551
-71.0,47.0,1372.0350229740143,165.8106
-70.0,-44.0,1589.210033416748,572.87573
-70.0,-42.0,1712.214994430542,347.2385
-70.0,-41.0,1680.0950598716736,313.21933
-70.0,-40.0,1678.2700181007385,274.20728
-70.0,-39.0,1791.419997215271,473.57883
-70.0,-38.0,1826.4600682258606,389.12784
-70.0,-37.0,1791.0550236701965,712.09564
-70.0,-27.0,2192.1900153160095,35.58939
-70.0,-26.0,2151.6749930381775,29.59648
-70.0,-24.0,2200.9500765800476,120.36269
-70.0,-23.0,2222.4850821495056,80.62606
-70.0,-22.0,2249.8600125312805,57.109867
-70.0,-21.0,2164.4499373435974,61.971027
-70.0,-20.0,2136.3450598716736,13.943428
-70.0,-19.0,2122.839994430542,35.01796
-70.0,-18.0,2117.3650431632996,2.7391806
-70.0,-17.0,2081.9599986076355,96.576126
-70.0,-16.0,2050.2050375938416,57.149796
-70.0,-15.0,1935.5949902534485,86.04937
-70.0,-14.0,1742.8750348091125,35.404816
-70.0,7.0,1562.2000765800476,72.32508
-70.0,8.0,1562.9300236701965,61.818634
-70.0,11.0,1688.854947090149,338.8623
-70.0,12.0,1736.304988861084,303.32745
-70.0,19.0,1559.6449136734009,45.064972
-69.0,-39.0,1745.794997215271,288.2635
-69.0,-38.0,1720.2449345588684,203.2844
-69.0,-34.0,1814.780044555664,122.75549
-69.0,-33.0,1811.129961013794,120.705826
-69.0,-32.0,1745.4300236701965,154.08412
-69.0,-30.0,2162.259922027588,340.3626
-69.0,-27.0,2271.759991645813,190.24529
-69.0,-26.0,2341.474986076355,361.83566
-69.0,-25.0,2380.5299401283264,281.9537
-69.0,-24.0,2248.39994430542,50.283527
-69.0,-22.0,2257.889952659607,174.74814
-69.0,-20.0,2198.0299401283264,82.15884
-69.0,-19.0,2176.4949345588684,267.3547
-69.0,-17.0,2068.820080757141,64.24306
-69.0,-11.0,1488.470025062561,21.218372
-69.0,-3.0,1412.9150187969208,11.7049675
-69.0,7.0,1551.25,81.02527
-69.0,8.0,1606.7299818992615,58.41175
-69.0,9.0,1582.275013923645,44.852936
-69.0,10.0,1590.669927597046,113.48249
-69.0,47.0,1307.4300062656403,195.09068
-69.0,48.0,1343.9299714565277,234.15158
-68.0,-41.0,1733.020052909851,575.6287
-68.0,-39.0,1733.3850264549255,300.95142
-68.0,-38.0,1719.5149874687195,215.11887
-68.0,-35.0,1772.439980506897,169.77042
-68.0,-34.0,1771.710033416748,152.2823
-68.0,-33.0,1784.1200041770935,192.58057
-68.0,-32.0,1855.6600403785706,150.30241
-68.0,-31.0,1852.0099568367004,108.44229
-68.0,-29.0,2018.815050125122,67.41733
-68.0,-27.0,2368.4849429130554,851.1394
-68.0,-23.0,2236.7199206352234,40.415646
-68.0,-22.0,2287.8200459480286,135.44283
-68.0,-21.0,2182.7000069618225,257.50415
-68.0,-19.0,2208.980016708374,139.66516
-68.0,-18.0,2079.769983291626,82.730644
-68.0,-17.0,2060.789966583252,106.653694
-68.0,-10.0,1487.374930381775,39.880493
-68.0,5.0,1505.9899735450745,39.327892
-68.0,6.0,1556.359977722168,90.487434
-68.0,7.0,1595.4149317741394,107.8744
-68.0,8.0,1619.5049262046814,72.8259
-68.0,9.0,1596.5100264549255,66.89169
-68.0,10.0,1539.205002784729,20.405148
-68.0,46.0,1336.995038986206,146.59192
-68.0,47.0,1326.7749965190887,195.29535
-67.0,-42.0,1656.0050654411316,377.9716
-67.0,-39.0,1715.499930381775,365.4819
-67.0,-36.0,1700.169997215271,227.47606
-67.0,-34.0,1726.4500069618225,173.005
-67.0,-33.0,1762.94997215271,541.28143
-67.0,-32.0,1803.464994430542,191.23001
-67.0,-30.0,1777.9149317741394,148.55328
-67.0,-29.0,1797.259922027588,193.82532
-67.0,-27.0,2050.2050375938416,522.9517
-67.0,-26.0,2363.009991645813,693.60425
-67.0,-25.0,2337.094955444336,160.6228
-67.0,-22.0,2260.8099150657654,435.23596
-67.0,-21.0,2280.520052909851,163.81876
-67.0,-20.0,2186.715064048767,164.76254
-67.0,-18.0,2052.7600264549255,155.74672
-67.0,-10.0,1473.5050654411316,35.832443
-67.0,8.0,1612.9350543022156,97.414566
-67.0,9.0,1626.4399456977844,138.0999
-67.0,18.0,1727.544927597046,97.69561
-67.0,49.0,1230.049958229065,471.06146
-67.0,53.0,1266.9149839878082,241.96486
-67.0,55.0,1300.4949867725372,178.35487
-66.0,-44.0,1656.7350125312805,534.2752
-66.0,-43.0,1666.589994430542,382.088
-66.0,-42.0,1672.429919242859,545.2612
-66.0,-39.0,1700.169997215271,302.6119
-66.0,-38.0,1684.4749164581299,285.71005
-66.0,-35.0,1702.3600125312805,208.9105
-66.0,-34.0,1712.944941520691,155.03642
-66.0,-33.0,1766.9650292396545,442.22113
-66.0,-32.0,1712.944941520691,105.71204
-66.0,-31.0,1732.6550793647766,225.20024
-66.0,-29.0,1720.6100821495056,159.00499
-66.0,-28.0,1628.629961013794,53.988605
-66.0,-26.0,1931.945080757141,74.777306
-66.0,-25.0,2118.0949902534485,87.68003
-66.0,-23.0,2208.980016708374,198.29663
-66.0,-22.0,2205.329933166504,176.35606
-66.0,-19.0,2032.319941520691,87.933624
-66.0,-3.0,1434.084963798523,13.150266
-66.0,1.0,1199.3900048732758,8.05241
-66.0,9.0,1627.5350403785706,116.72173
-66.0,18.0,1718.420066833496,50.776287
-66.0,46.0,1308.1600403785706,367.42978
-66.0,49.0,1218.7349951267242,897.4888
-65.0,-43.0,1645.784935951233,436.84216
-65.0,-36.0,1668.0500626564026,203.21579
-65.0,-35.0,1673.1600403785706,208.45111
-65.0,-34.0,1670.6050515174866,187.56738
-65.0,-33.0,1745.4300236701965,651.5818
-65.0,-32.0,1611.1100125312805,77.38026
-65.0,-31.0,1671.69997215271,159.43596
-65.0,-29.0,1628.9949345588684,189.94527
-65.0,-28.0,1542.1249651908875,138.87187
-65.0,-27.0,1530.8099150657654,76.63538
-65.0,-26.0,1633.009991645813,138.06592
-65.0,-25.0,1545.410075187683,65.6528
-65.0,-20.0,2003.119969367981,37.1425
-65.0,-17.0,1392.1099603176117,25.568415
-65.0,-15.0,1544.6799540519714,80.30665
-65.0,-14.0,1544.314980506897,73.35825
-65.0,-12.0,1562.2000765800476,36.57941
-65.0,8.0,1611.474986076355,151.12837
-65.0,9.0,1584.830002784729,114.12782
-65.0,10.0,1657.829933166504,74.3856
-65.0,45.0,1285.8950006961823,230.983
-65.0,47.0,1367.6549923419952,252.26286
-64.0,-39.0,1663.6700320243835,276.71805
-64.0,-38.0,1660.384922027588,399.52072
-64.0,-37.0,1651.990008354187,213.82323
-64.0,-36.0,1663.6700320243835,251.88293
-64.0,-35.0,1660.384922027588,205.14693
-64.0,-34.0,1659.654974937439,216.67572
-64.0,-33.0,1670.6050515174866,206.6218
-64.0,-32.0,1685.570011138916,187.04681
-64.0,-31.0,1698.7099289894104,181.27853
-64.0,-30.0,1661.1150431632996,279.04996
-64.0,-29.0,1615.125069618225,221.8927
-64.0,-28.0,1598.3350682258606,169.63383
-64.0,-27.0,1549.7899317741394,148.38799
-64.0,-26.0,1547.965064048767,147.6158
-64.0,-25.0,1552.7100682258606,121.48735
-64.0,-23.0,1449.4149839878082,54.397137
-64.0,-21.0,1521.320080757141,52.39301
-64.0,-20.0,1496.4999651908875,54.969788
-64.0,-17.0,1499.0549540519714,151.42052
-64.0,-12.0,1515.4799818992615,38.33823
-64.0,-10.0,1489.19997215271,21.128769
-64.0,3.0,1404.1549575328827,31.509695
-64.0,8.0,1648.705072402954,130.49338
-64.0,9.0,1583.3699345588684,145.48091
